institution;period;sek;doi;is_hybrid
ki;2017;35830,00;10.1002/jcc.24692;TRUE
ki;2017;35907,00;10.1093/cid/cix437;TRUE
ki;2017;36000,00;10.1111/cea.12911;TRUE
ki;2017;36670,00;10.1002/acr.23419;TRUE
ki;2017;40700,00;10.1111/jgs.14868;TRUE
ki;2017;42712,50;10.1111/exd.13284;TRUE
ki;2017;44853,00;10.1016/j.cell.2017.05.033;TRUE
ki;2017;44853,00;10.1016/j.celrep.2017.05.011;FALSE
ki;2017;44853,00;10.1016/j.celrep.2017.05.030;FALSE
ki;2017;44853,00;10.1016/j.celrep.2017.05.067;FALSE
ki;2017;44853,00;10.1016/j.celrep.2017.07.004;FALSE
ki;2017;44853,00;10.1016/j.celrep.2017.08.021;FALSE
ki;2017;44853,00;10.1016/j.immuni.2017.01.009;TRUE
ki;2018;1231,14;10.1253/circj.cj-18-0598;FALSE
ki;2018;2096,80;10.12688/f1000research.13058.2;FALSE
ki;2018;2239,98;10.12688/f1000research.15363.2;FALSE
ki;2018;2241,06;10.1253/circj.cj-17-0230;FALSE
ki;2018;2255,47;10.12688/f1000research.16857.1;FALSE
ki;2018;3740,76;10.1136/rmdopen-2017-000641;FALSE
ki;2018;3774,24;10.3389/fimmu.2018.00974;FALSE
ki;2018;3978,03;10.3390/biomedicines6040101;FALSE
ki;2018;4406,47;10.1016/j.scr.2019.101506;FALSE
ki;2018;4442,15;10.1212/nxg.0000000000000259;FALSE
ki;2018;4518,30;10.1210/js.2018-00064;FALSE
ki;2018;4677,73;10.6000/1929-6029.2018.07.02.1;TRUE 
ki;2018;4718,42;10.1093/ehjcr/yty145;FALSE
ki;2018;4919,35;10.1080/02813432.2018.1426143;FALSE
ki;2018;5249,28;10.1016/j.jcpo.2018.05.001;TRUE 
ki;2018;5343,18;10.12688/f1000research.14873.2;FALSE
ki;2018;5389,23;10.3390/ijerph15081698;FALSE
ki;2018;5477,18;10.1038/s41598-017-18341-7;FALSE
ki;2018;5609,65;10.1021/acs.jpcb.7b10878;TRUE 
ki;2018;5621,29;10.2174/1874944501811010112;FALSE
ki;2018;5880,93;10.3390/brainsci8080151;FALSE
ki;2018;6072,23;10.1021/acschembio.7b01079;TRUE 
ki;2018;6167,64;10.3233/jad-180288;TRUE 
ki;2018;6645,78;10.3390/cancers10070240;FALSE
ki;2018;6679,95;10.1002/ccr3.1783;FALSE
ki;2018;6761,08;10.3390/cancers10110443;FALSE
ki;2018;6770,35;10.3233/adr-170051;TRUE 
ki;2018;6938,58;10.3389/fgene.2018.00317;FALSE
ki;2018;7131,20;10.1371/journal.pone.0206278;FALSE
ki;2018;7224,05;10.3389/fmolb.2018.00081;FALSE
ki;2018;7237,24;10.1177/1753425918759590;TRUE 
ki;2018;7777,22;10.3389/fphar.2018.00338;FALSE
ki;2018;8164,89;10.1093/jncics/pky051;FALSE
ki;2018;8550,00;10.1210/en.2018-00734;TRUE 
ki;2018;8614,98;10.1111/jsr.12812;TRUE 
ki;2018;8748,13;10.3389/fphys.2018.00349;FALSE
ki;2018;8772,10;10.1155/2018/2027856;FALSE
ki;2018;9033,25;10.3389/fimmu.2018.00300;FALSE
ki;2018;9136,45;10.1186/s13104-018-3173-4;FALSE
ki;2018;9238,99;10.3389/fnins.2018.00043;FALSE
ki;2018;9728,66;10.1093/jncics/pky071;FALSE
ki;2018;9851,81;10.1093/jncics/pky055;FALSE
ki;2018;10236,07;10.3390/ijerph15091942;FALSE
ki;2018;10327,74;10.1016/j.ssmph.2017.12.001;FALSE
ki;2018;10448,10;10.1515/jpem-2017-0547;TRUE 
ki;2018;10518,80;10.3389/fonc.2018.00485;FALSE
ki;2018;10541,13;10.3389/fneur.2018.00756;FALSE
ki;2018;10861,43;10.1530/ec-18-0031;FALSE
ki;2018;11085,55;10.1098/rsos.180399;FALSE
ki;2018;11129,57;10.1016/j.invent.2018.02.002;FALSE
ki;2018;11232,42;10.3390/ijerph15010155;FALSE
ki;2018;11275,05;10.3390/ijerph15010153;FALSE
ki;2018;11608,09;10.3233/jnd-180322;TRUE
ki;2018;11702,88;10.1136/bmjopen-2018-021869;FALSE
ki;2018;11725,88;10.1371/journal.pone.0191843;FALSE
ki;2018;11725,88;10.1371/journal.pone.0192017;FALSE
ki;2018;11787,63;10.1371/journal.pone.0191451;FALSE
ki;2018;11876,24;10.14814/phy2.13624;FALSE
ki;2018;11911,89;10.3390/ijerph15071549;FALSE
ki;2018;12019,20;10.1371/journal.pone.0189374;FALSE
ki;2018;12033,55;10.1371/journal.pone.0193210;FALSE
ki;2018;12083,64;10.1371/journal.pone.0193056;FALSE
ki;2018;12133,12;10.1371/journal.pone.0190970;FALSE
ki;2018;12156,84;10.3390/ijerph15112428;FALSE
ki;2018;12180,15;10.1371/journal.pone.0193547;FALSE
ki;2018;12196,36;10.1371/journal.pone.0191231;FALSE
ki;2018;12246,59;10.1371/journal.pone.0194892;FALSE
ki;2018;12252,87;10.1371/journal.pone.0191161;FALSE
ki;2018;12262,35;10.1021/acs.jcim.7b00741;TRUE 
ki;2018;12263,04;10.1371/journal.pone.0190938;FALSE
ki;2018;12282,92;10.1371/journal.pone.0189710;FALSE
ki;2018;12304,57;10.1186/s12889-018-5133-2;FALSE
ki;2018;12317,45;10.1371/journal.pone.0190133;FALSE
ki;2018;12329,38;10.1371/journal.pone.0190270;FALSE
ki;2018;12339,28;10.1371/journal.pone.0194278;FALSE
ki;2018;12342,27;10.1371/journal.pone.0193928;FALSE
ki;2018;12357,37;10.1371/journal.pone.0193084;FALSE
ki;2018;12357,37;10.1371/journal.pone.0193770;FALSE
ki;2018;12422,56;10.3390/genes9120632;FALSE
ki;2018;12477,90;10.1016/j.nbd.2017.10.015;TRUE 
ki;2018;12483,68;10.14814/phy2.13739;FALSE
ki;2018;12484,30;10.1242/bio.033753;FALSE
ki;2018;12497,60;10.1371/journal.pone.0195258;FALSE
ki;2018;12497,60;10.1371/journal.pone.0195548;FALSE
ki;2018;12534,53;10.1371/journal.pone.0190410;FALSE
ki;2018;12538,87;10.1371/journal.pone.0195585;FALSE
ki;2018;12571,86;10.21037/jtd.2019.01.100;FALSE
ki;2018;12578,60;10.3390/v10030105;FALSE
ki;2018;12639,92;10.3233/jad-180653;TRUE
ki;2018;12671,10;10.1097/md.0000000000009759;FALSE
ki;2018;12675,42;10.1177/2055217318822134;FALSE
ki;2018;12680,86;10.1097/md.0000000000009685;FALSE
ki;2018;12685,42;10.1002/2211-5463.12521;FALSE
ki;2018;12749,22;10.1097/md.0000000000010162;FALSE
ki;2018;12775,30;10.1038/s41598-018-19955-1;FALSE
ki;2018;12782,52;10.23937/2469-5734/1510055;FALSE
ki;2018;12803,09;10.1038/s41598-018-21026-4;FALSE
ki;2018;12807,66;10.1038/s41598-018-19569-7;FALSE
ki;2018;12819,93;10.1038/s41598-018-19521-9;FALSE
ki;2018;12823,58;10.1038/s41598-017-16307-3;FALSE
ki;2018;12829,34;10.1371/journal.pone.0197019;FALSE
ki;2018;12956,30;10.1038/s41598-017-18879-6;FALSE
ki;2018;13004,71;10.1371/journal.pone.0198069;FALSE
ki;2018;13054,17;10.3389/fgene.2018.00664;FALSE
ki;2018;13057,33;10.1371/journal.pone.0199038;FALSE
ki;2018;13074,22;10.1371/journal.pone.0198455;FALSE
ki;2018;13074,97;10.1371/journal.pone.0197902;FALSE
ki;2018;13153,61;10.1371/journal.pone.0198653;FALSE
ki;2018;13153,61;10.1371/journal.pone.0201669;FALSE
ki;2018;13160,78;10.1371/journal.pone.0197235;FALSE
ki;2018;13213,11;10.1371/journal.pone.0199170;FALSE
ki;2018;13213,56;10.1371/journal.pone.0197183;FALSE
ki;2018;13225,00;10.1080/17482631.2018.1511767;FALSE
ki;2018;13301,46;10.1371/journal.pone.0204516;FALSE
ki;2018;13303,11;10.1371/journal.pone.0200079;FALSE
ki;2018;13313,42;10.1371/journal.pone.0199754;FALSE
ki;2018;13324,87;10.3389/fneur.2018.00015;FALSE
ki;2018;13332,11;10.1371/journal.pone.0201214;FALSE
ki;2018;13336,15;10.1371/journal.pone.0200409;FALSE
ki;2018;13355,48;10.1016/j.bonr.2018.02.006;FALSE
ki;2018;13379,95;10.1371/journal.pone.0201837;FALSE
ki;2018;13396,27;10.1038/s41598-018-20765-8;FALSE
ki;2018;13396,27;10.1038/s41598-018-20814-2;FALSE
ki;2018;13402,56;10.3389/fneur.2018.00208;FALSE
ki;2018;13414,11;10.1002/mgg3.549;FALSE
ki;2018;13422,41;10.1371/journal.pone.0207702;FALSE
ki;2018;13437,06;10.1371/journal.pone.0201972;FALSE
ki;2018;13437,06;10.1371/journal.pone.0202057;FALSE
ki;2018;13437,06;10.1371/journal.pone.0202635;FALSE
ki;2018;13441,99;10.1371/journal.pone.0207353;FALSE
ki;2018;13448,88;10.1038/s41598-018-20642-4;FALSE
ki;2018;13511,36;10.1371/journal.pone.0204552;FALSE
ki;2018;13515,00;10.1371/journal.pone.0174861;FALSE
ki;2018;13543,35;10.1371/journal.pone.0209419;FALSE
ki;2018;13549,44;10.1038/s41598-018-20493-z;FALSE
ki;2018;13561,08;10.1038/s41598-018-21466-y;FALSE
ki;2018;13611,64;10.1038/s41598-018-20552-5;FALSE
ki;2018;13613,92;10.1371/journal.pone.0202651;FALSE
ki;2018;13620,05;10.1371/journal.pone.0204391;FALSE
ki;2018;13624,08;10.1371/journal.pone.0203383;FALSE
ki;2018;13628,57;10.1371/journal.pone.0223349;FALSE
ki;2018;13706,80;10.3390/ijms19072000;FALSE
ki;2018;13776,17;10.1161/jaha.117.008299;FALSE
ki;2018;13776,56;10.1002/ehf2.12262;FALSE
ki;2018;13789,95;10.3390/ijerph15040782;FALSE
ki;2018;13815,48;10.2147/clep.s152210;FALSE
ki;2018;13835,32;10.1161/jaha.118.009359;FALSE
ki;2018;13921,39;10.1038/s41598-018-23104-z;FALSE
ki;2018;13923,04;10.1038/s41598-018-23462-8;FALSE
ki;2018;13956,61;10.1080/16549716.2017.1417522;FALSE
ki;2018;13956,74;10.1038/s41598-019-38603-w;FALSE
ki;2018;13967,42;10.1038/s41598-018-37289-w;FALSE
ki;2018;14010,58;10.1038/s41598-018-21131-4;FALSE
ki;2018;14015,10;10.1038/s41598-018-26842-2;FALSE
ki;2018;14015,10;10.1038/s41598-018-26926-z;FALSE
ki;2018;14015,24;10.1038/s41598-018-29550-z;FALSE
ki;2018;14061,00;10.1038/s41598-018-28107-4;FALSE
ki;2018;14061,00;10.3390/ijerph15040797;FALSE
ki;2018;14064,80;10.3390/ijerph15040665;FALSE
ki;2018;14070,31;10.1038/s41598-018-35547-5;FALSE
ki;2018;14071,82;10.1038/s41598-018-37294-z;FALSE
ki;2018;14075,95;10.1002/cre2.154;FALSE
ki;2018;14085,79;10.1038/s41598-018-35897-0;FALSE
ki;2018;14090,72;10.1038/s41598-018-30887-8;FALSE
ki;2018;14092,92;10.1038/s41598-018-24496-8;FALSE
ki;2018;14122,37;10.1038/s41598-018-26033-z;FALSE
ki;2018;14127,03;10.1038/s41598-018-29732-9;FALSE
ki;2018;14141,55;10.1038/s41598-018-34260-7;FALSE
ki;2018;14156,76;10.1038/s41598-018-33141-3;FALSE
ki;2018;14161,42;10.1038/s41598-018-34674-3;FALSE
ki;2018;14165,39;10.1038/s41598-018-34704-0;FALSE
ki;2018;14186,49;10.1038/s41598-018-28485-9;FALSE
ki;2018;14189,09;10.1038/s41598-018-29518-z;FALSE
ki;2018;14189,09;10.1038/s41598-018-29697-9;FALSE
ki;2018;14209,88;10.3390/nu10050651;FALSE
ki;2018;14211,01;10.1038/s41598-018-29927-0;FALSE
ki;2018;14218,55;10.1038/s41598-018-31003-6;FALSE
ki;2018;14218,55;10.1038/s41598-018-31013-4;FALSE
ki;2018;14220,12;10.1136/bmj.k2233;TRUE 
ki;2018;14223,07;10.1038/s41598-018-33616-3;FALSE
ki;2018;14229,50;10.1038/s41598-018-31229-4;FALSE
ki;2018;14277,04;10.1038/s41598-018-25085-5;FALSE
ki;2018;14285,64;10.2147/clep.s159183;FALSE
ki;2018;14293,35;10.1038/s41598-018-24883-1;FALSE
ki;2018;14296,09;10.1038/s41598-018-31122-0;TRUE
ki;2018;14296,09;10.1038/s41598-018-31217-8;FALSE
ki;2018;14323,14;10.3390/ijms19082331;FALSE
ki;2018;14328,97;10.1038/s41598-018-28770-7;FALSE
ki;2018;14397,55;10.3390/ijerph15122689;FALSE
ki;2018;14401,50;10.2340/00015555-2923;FALSE
ki;2018;14443,09;10.1038/s41598-018-26151-8;FALSE
ki;2018;14452,28;10.1002/cre2.134;FALSE
ki;2018;14458,78;10.1080/20018525.2018.1530028;FALSE
ki;2018;14479,73;10.1371/journal.pone.0205458;FALSE
ki;2018;14522,20;10.1080/16549716.2018.1491670;FALSE
ki;2018;14537,84;10.3390/ijerph15122709;FALSE
ki;2018;14571,48;10.3390/ijms19103101;FALSE
ki;2018;14577,26;10.1136/bmjopen-2018-024307;FALSE
ki;2018;14591,36;10.3390/ijerph16010027;FALSE
ki;2018;14613,38;10.1038/s41598-018-26274-y;FALSE
ki;2018;14643,19;10.3390/ijerph15112440;FALSE
ki;2018;14701,00;10.1136/bmjopen-2016-015244;FALSE
ki;2018;14842,09;10.1002/cam4.1400;FALSE
ki;2018;14863,15;10.3389/fmed.2018.00192;FALSE
ki;2018;14910,24;10.3389/fimmu.2018.02600;FALSE
ki;2018;15137,42;10.1136/bmjopen-2017-018734;FALSE
ki;2018;15173,16;10.1186/s13063-017-2411-8;FALSE
ki;2018;15213,16;10.1186/s12874-017-0467-5;FALSE
ki;2018;15228,06;10.3389/fnsyn.2018.00020;FALSE
ki;2018;15235,73;10.1002/osp4.150;FALSE
ki;2018;15286,59;10.1186/s12889-018-5110-9;FALSE
ki;2018;15287,69;10.1186/s12889-018-5026-4;FALSE
ki;2018;15347,07;10.1136/bmjopen-2018-023910;FALSE
ki;2018;15361,67;10.1186/s12885-018-4021-6;FALSE
ki;2018;15376,32;10.1080/16512235.2017.1345574;FALSE
ki;2018;15398,24;10.1136/bmjopen-2017-018471;FALSE
ki;2018;15432,88;10.2147/clep.s159702;FALSE
ki;2018;15438,24;10.2147/jmdh.s155467;FALSE
ki;2018;15465,92;10.3389/fnsyn.2018.00037;FALSE
ki;2018;15468,80;10.1186/s12910-017-0237-2;FALSE
ki;2018;15516,88;10.1186/s12889-018-5150-1;FALSE
ki;2018;15529,64;10.1186/s13195-017-0325-z;FALSE
ki;2018;15536,38;10.3390/ijms19040978;FALSE
ki;2018;15537,92;10.3389/fonc.2018.00407;FALSE
ki;2018;15571,60;10.3390/ijms19051532;FALSE
ki;2018;15572,92;10.1186/s12904-018-0305-5;FALSE
ki;2018;15572,92;10.1186/s12913-018-2968-2;FALSE
ki;2018;15601,28;10.3389/fneur.2018.00232;FALSE
ki;2018;15614,16;10.3390/ijms19030884;FALSE
ki;2018;15629,37;10.1186/s12864-018-4564-6;FALSE
ki;2018;15686,86;10.1186/s12881-018-0544-6;FALSE
ki;2018;15748,67;10.1002/sctm.17-0167;FALSE
ki;2018;15768,39;10.1186/s12891-017-1927-0.;FALSE
ki;2018;15792,92;10.1136/bmjopen-2017-020884;FALSE
ki;2018;15842,25;10.1136/bmjopen-2018-023899;FALSE
ki;2018;15867,09;10.1136/bmjpo-2018-000316;FALSE
ki;2018;16051,42;10.1186/s12940-018-0421-y;FALSE
ki;2018;16138,13;10.1155/2018/3985154;FALSE
ki;2018;16167,59;10.3390/ijms19082366;FALSE
ki;2018;16236,50;10.1016/j.dcn.2018.03.006;FALSE
ki;2018;16355,13;10.3390/ijms19123846;FALSE
ki;2018;16386,01;10.1155/2018/4949175;FALSE
ki;2018;16403,36;10.3324/haematol.2017.183970;FALSE
ki;2018;16439,77;10.1186/s12882-017-0473-1;FALSE
ki;2018;16454,05;10.1530/ec-18-0459;FALSE
ki;2018;16460,40;10.1186/s13601-019-0244-0;FALSE
ki;2018;16501,39;10.1155/2018/8283648;FALSE
ki;2018;16507,55;10.3389/fimmu.2018.01521;FALSE
ki;2018;16620,48;10.3324/haematol.2017.182048;FALSE
ki;2018;16636,92;10.3390/ijms19102849;FALSE
ki;2018;16726,08;10.3389/fneur.2018.00479;FALSE
ki;2018;16813,36;10.3389/fpsyg.2018.01849;FALSE
ki;2018;16843,14;10.3389/fimmu.2018.02159;FALSE
ki;2018;16881,24;10.1002/brb3.1021;FALSE
ki;2018;16884,37;10.1038/s41598-018-35576-0;FALSE
ki;2018;16933,90;10.3389/fphar.2018.00166;FALSE
ki;2018;16937,38;10.1155/2018/8529104;FALSE
ki;2018;17018,69;10.1038/s41598-018-36395-z;FALSE
ki;2018;17032,47;10.1002/brb3.1081;FALSE
ki;2018;17050,95;10.3389/fimmu.2018.00114;FALSE
ki;2018;17065,84;10.1155/2017/3215962;FALSE
ki;2018;17104,13;10.2147/clep.s164918;FALSE
ki;2018;17137,17;10.3389/fphar.2018.01437;FALSE
ki;2018;17138,70;10.1002/cam4.1828;FALSE
ki;2018;17221,46;10.1002/brb3.1001;FALSE
ki;2018;17221,46;10.1002/brb3.998;FALSE
ki;2018;17266,62;10.3389/fnins.2018.00006;FALSE
ki;2018;17466,00;10.1186/s12864-018-5299-0;FALSE
ki;2018;17479,84;10.1192/bjo.2018.10;FALSE
ki;2018;17519,17;10.1186/s12889-018-5354-4;FALSE
ki;2018;17577,49;10.1093/ijnp/pyy089;FALSE
ki;2018;17590,64;10.1186/s12885-018-4270-4;FALSE
ki;2018;17676,20;10.1021/acschembio.8b00571;TRUE
ki;2018;17737,13;10.2147/ijwh.s172804;FALSE
ki;2018;17752,14;10.3389/fnins.2018.00261;FALSE
ki;2018;17798,72;10.1177/1477750917704157;TRUE 
ki;2018;17804,80;10.1124/mol.118.112342;TRUE 
ki;2018;17835,60;10.1083/jcb.201707075;TRUE 
ki;2018;17848,20;10.1186/s12889-018-5658-4;FALSE
ki;2018;17854,42;10.1186/s13293-018-0170-1;FALSE
ki;2018;17900,28;10.1186/s40360-018-0221-6;FALSE
ki;2018;17909,63;10.1186/s12888-018-1765-0;FALSE
ki;2018;17922,08;10.3233/jpd-181314;TRUE 
ki;2018;17922,83;10.1371/journal.pgen.1007224;FALSE
ki;2018;17930,75;10.1186/s12876-018-0804-0;FALSE
ki;2018;17938,77;10.1186/s12909-018-1245-8;FALSE
ki;2018;17939,20;10.1084/jem.20160534;TRUE 
ki;2018;17957,96;10.1186/s12902-018-0327-2;FALSE
ki;2018;17963,55;10.1186/s12889-018-5569-4;FALSE
ki;2018;17978,94;10.1016/j.conctc.2018.04.005;FALSE
ki;2018;17982,60;10.1002/stem.2889;TRUE 
ki;2018;17987,27;10.1186/s13229-018-0212-x;FALSE
ki;2018;18040,48;10.1177/1362361318755522;TRUE 
ki;2018;18073,48;10.1186/s13063-018-3137-y;FALSE
