institution;period;sek;doi;is_hybrid
ki;2020;26453,89;10.3389/fphar.2020.00406;FALSE
ki;2020;24842,69;10.1016/j.molmet.2020.01.009;FALSE
ki;2020;7142,95;10.1177/2325967120906522;FALSE
ki;2020;19056,31;10.1084/jem.20191804;TRUE
ki;2020;1050;10.1016/j.jphs.2019.09.006;FALSE
ki;2020;18829,67;10.1167/iovs.61.5.4;FALSE
ki;2020;12638,72;10.1002/nop2.431;FALSE
ki;2020;31563,94;10.1038/s41390-019-0722-z;TRUE
ki;2020;28682,85;10.3389/fimmu.2020.00437;FALSE
ki;2020;17576,3;10.3389/fgene.2020.00033;FALSE
ki;2020;27832,07;10.3389/fnagi.2020.00084;FALSE
ki;2020;25686,86;10.3389/fphar.2020.00304;FALSE
ki;2020;39699,07;10.1212/WNL.0000000000009097;TRUE
ki;2020;43731,86;10.1172/JCI125857;TRUE
ki;2020;39425,19;10.1212/WNL.0000000000008667;TRUE
ki;2020;26725,13;10.1073/pnas.1915531117;TRUE
ki;2020;18239,04;10.3233/JPD-191894;TRUE
ki;2020;29419,32;10.1016/j.schres.2019.12.042;TRUE
ki;2020;13059,25;10.1016/j.ssmph.2019.100511;FALSE
K9;2020;8540,98;10.1136/bmjopen-2019-033612;FALSE
ki;2020;21135,09;10.1136/bmjopen-2019-032900;FALSE
ki;2020;17909,96;10.3390/nu12030620;FALSE
ki;2020;24072,95;10.1136/jech-2019-213209;TRUE
ki;2020;25036,08;10.1016/j.addbeh.2020.106390;TRUE
ki;2020;23052,04;10.1161/JAHA.119.014290;FALSE
ki;2020;43134;10.1136/bmj.m853;TRUE
ki;2020;16791,57;10.1136/bmjopen-2019-031964;FALSE
ki;2020;37254,35;10.1038/s41380-019-0578-y;TRUE
ki;2020;11514,64;10.1016/j.heliyon.2019.e02850;FALSE
ki;2020;25241,09;10.3389/fimmu.2020.00086;FALSE
ki;2020;27145,73;10.1089/tmj.2019.0048;TRUE
ki;2020;30334,02;10.1016/j.psyneuen.2019.104578;TRUE
ki;2020;33331,99;10.1016/j.carbon.2019.12.064;TRUE
ki;2020;13947;10.3390/pathogens9030159;FALSE
ki;2020;28230,91;10.3389/fpsyt.2020.00094;FALSE
ki;2020;23953,55;10.3389/fcell.2020.00122;FALSE
ki;2020;25062,4;10.3389/fmicb.2020.00026;FALSE
ki;2020;25716,58;10.1073/pnas.1810932116;TRUE
ki;2020;19297,4;10.1083/jcb.201905002;TRUE
ki;2020;31812,4;10.1038/s41419-019-1970-x;FALSE
ki;2020;47552,96;10.1016/j.celrep.2020.01.092;TRUE
ki;2020;27387,44;10.1016/j.isci.2020.100843;FALSE
ki;2020;27967,18;10.3389/fncel.2020.00070;FALSE
ki;2020;46742,53;10.1016/j.celrep.2019.12.095;TRUE
ki;2020;10945,82;10.3389/fchem.2020.00064;TRUE
ki;2020;28631,82;10.3389/fneur.2019.01368;FALSE
ki;2020;10765,51;10.3390/nano10010110 ;FALSE
ki;2020;10137,38;10.3390/nano10040649 ;FALSE
ki;2020;19623,67;10.3390/ijerph17030930 ;TRUE
ki;2020;32147,34;10.18632/aging.102662;TRUE
ki;2020;41850;10.1002/anie.201914411;TRUE
ki;2020;19883,98;10.3390/jcm9030753;FALSE
ki;2020;14061,6;10.3390/molecules25051142;FALSE
ki;2020;17474,68;10.3390/ijms20236100;FALSE
ki;2020;5801,99;10.3390/antibiotics9010021;FALSE
ki ;2020;17177,95;10.3390/ijerph17010227;FALSE
ki;2020;17577,07;10.3390/ijerph17030680;FALSE
ki;2020;29483,05;10.1016/j.msksp.2019.102070;TRUE
ki;2020;32403,87;10.1016/j.jaci.2019.10.037;TRUE
ki;2020;26092,75;10.2196/17318;FALSE
ki;2020;19747,22;10.3390/ijerph17041200;FALSE
ki;2020;17073,59;10.1136/bmjopen-2019-032914;FALSE
ki;2020;23832,5;10.7554/eLife.51507;FALSE
ki;2020;33094,2;10.1111/jcpp.13169;TRUE
ki;2020;28736,7;10.1001/jamanetworkopen.2020.0834;FALSE
ki;2020;12002,67;10.3389/fonc.2020.00518;FALSE
ki;2020;40520,34;10.1097/EDE.0000000000001173;TRUE
ki;2020;6987,5;10.2340/20030711-1000023;FALSE
ki;2020;16650,5;10.1136/bmjopen-2019-031871;FALSE
ki;2020;31020,57;10.1016/j.ijcha.2019.100458;FALSE
ki;2020;26378,9;10.1136/openhrt-2019-001200;FALSE
ki;2020;29264,56;10.1016/j.atherosclerosis.2020.02.010;TRUE
ki;2020;30158,13;10.1002/ehf2.12612;FALSE
ki;2020;22177,62;10.1177/1534735420905003;FALSE
ki;2020;23908,5;10.2196/17855;FALSE
ki;2020;13494,05;10.1016/j.breast.2020.03.004;FALSE
ki;2020;7715,69;10.5334/ijic.4689;FALSE
ki;2020;26395,25;10.1002/alz.12002;TRUE
ki;2020;47941;10.1001/jamaneurol.2019.4914;TRUE
ki;2020;31014,56;10.1016/j.arr.2020.101045;TRUE
ki;2020;28538,43;10.1016/j.jacc.2020.03.053;TRUE
ki;2020;30732,3;10.1001/jamanetworkopen.2020.5316;FALSE
ki;2020;34661,07;10.1016/j.jamda.2020.01.003;TRUE
ki;2020;34661,07;10.18632/aging.102843;TRUE
ki;2020;39236,18;10.1212/WNL.0000000000009058;TRUE
ki;2020;38720,26;10.1073/pnas.1919600117;TRUE
ki;2020;20694,96;10.1073/pnas.1911956116;TRUE
ki;2020;22667,8;10.2147/CLEP.S244011;FALSE
ki;2020;24578,25;10.2196/15909;FALSE
ki;2020;5276;10.5271/sjweh.3875;TRUE
ki;2020;28541,84;10.3389/fimmu.2020.00455;FALSE
ki;2020;20614,11;10.1002/hep.31052;TRUE
ki;2020;20665,26;10.3390/cells9040964;FALSE
ki;2020;14216,33;10.3390/metabo10050172;FALSE
ki;2020;18108,04;10.3390/ijms21103463;FALSE
ki;2020;23353,46;10.3389/fmed.2020.00316;FALSE
ki;2020;18515,17;10.3389/fphar.2020.00613;FALSE
ki;2020;47509,06;10.1016/j.celrep.2020.107699;FALSE
ki;2020;24Ê295,52;10.1186/s10020-020-00172-4;FALSE
ki;2020;28525,62;10.3389/fendo.2020.00292;FALSE
ki;2020;11509,43;10.3389/fped.2020.00236;FALSE
ki;2020;19662,3;10.3390/jcm9072041;FALSE
ki;2020;15056,85;10.1074/jbc.RA120.012636;TRUE
ki;2020;24971,46;10.1136/bmjopen-2020-038938;FALSE
ki;2020;28337,11;10.3389/fimmu.2020.01365;FALSE
ki;2020;17057,74;10.3389/fpsyt.2020.00611;FALSE
ki;2020;18Ê324,62;10.3389/fncel.2020.00148;FALSE
ki;2020;29Ê473,45;10.3389/fpsyt.2020.00434;FALSE
ki;2020;29490,78;10.1016/j.media.2020.101714;TRUE
ki;2020;23013,72;10.1016/j.mcn.2020.103498;TRUE
ki;2020;20690,6;10.3390/cells9051085;FALSE
ki;2020;29063,11;10.3389/fendo.2020.00374;FALSE
ki;2020;18191,24;10.1016/j.arrct.2020.100064;FALSE
ki;2020;28500,12;10.1136/bjophthalmol-2020-316498;TRUE
ki;2020;18606,11;10.3390/ijms21072569;FALSE
ki;2020;30541,84;10.1136/oemed-2019-106353;TRUE
ki;2020;29572,88;10.1097/JOM.0000000000001845;TRUE
ki;2020;16637,67;10.1136/bmjopen-2019-032573;FALSE
ki;2020;28393,39;10.1016/j.euroneuro.2020.03.024;TRUE
ki;2020;3812,77;10.12688/f1000research.24230.2;FALSE
ki;2020;15662,12;10.1016/j.ijotn.2020.100779;TRUE
ki;2020;9578,13;10.3389/fpsyt.2020.00222;FALSE
ki;2020;21129,38;10.1186/s12872-020-01453-w;FALSE
ki;2020;6754,52;10.1177/1479164120928303;FALSE
ki;2020;14188,08;10.1634/theoncologist.2019-0262;FALSE
ki;2020;20352,35;10.1097/MD.0000000000019919;FALSE
ki;2020;17082,77;10.1136/bmjopen-2019-031290;FALSE
ki;2020;17582,5;10.2340/16501977-2682;FALSE
ki;2020;44781,3;10.1126/sciadv.abb3446;FALSE
ki;2020;10037,9;10.1001/jamanetworkopen.2020.16818;FALSE
ki;2020;28569,22;10.1136/oemed-2020-106413;TRUE
ki;2020;26098,54;10.1136/jitc-2019-000204;FALSE
ki;2020;50216;10.1001/jamapsychiatry.2020.1260;TRUE
ki;2020;16220,39;10.1136/bmjopen-2019-036285;FALSE
ki;2020;18381,45;10.1136/bmjgh-2020-002493;FALSE
ki;2020;36361,8;10.1136/bmjgh-2020-002425;FALSE
ki;2020;17694;10.1136/bmjgh-2020-002504;FALSE
ki;2020;19698;10.1177/1557988320926743;FALSE
ki;2020;48766,08;10.1136/bmjgh-2019-002272;FALSE
ki;2020;35388;10.1136/bmjgh-2020-002334;FALSE
ki;2020;16406,01;10.1136/bmjopen-2019-036182;FALSE
ki;2020;18274,36;10.3390/cancers12051143;FALSE
ki;2020;28850,71;10.3389/fimmu.2020.01154;FALSE
ki;2020;20124,91;10.3390/toxins12060351;FALSE
ki;2020;15598,31;10.3390/toxins12040227;FALSE
ki;2020;23667,34;10.1016/j.transproceed.2020.02.157;TRUE
ki;2020;34590,05;10.1097/TP.0000000000003284;TRUE
ki;2020;17840,66;10.3389/fimmu.2020.01341;FALSE
ki;2020;19098,62;10.1155/2020/7375947;FALSE
ki;2020;27750,06;10.3389/fimmu.2020.00014;FALSE
ki;2020;10699,4;10.1055/s-0040-1710032;FALSE
ki;2020;25533,35;10.1016/j.psychres.2020.112865;TRUE
ki;2020;36907,45;10.1038/s41366-020-0609-4;TRUE
ki;2020;24Ê366,03;10.1136/rmdopen-2020-001197;FALSE
ki;2020;22945,44;10.1183/13993003.00767-2020;TRUE
ki;2020;31Ê212,92;10.1016/j.resuscitation.2020.01.043;TRUE
ki;2020;30593,92;10.1136/jech-2019-213296;TRUE
ki;2020;23028,51;10.1016/j.tube.2020.101959;TRUE
ki;2020;7194,4;10.1016/j.epsc.2020.101493;FALSE
ki;2020;16646,74;10.1093/scan/nsaa064;FALSE
ki;2020;16513,72;10.3390/microorganisms8040522;FALSE
ki;2020;16484,97;10.3390/molecules25071747;FALSE
ki;2020;40151,6;10.1021/acs.jmedchem.9b01658;TRUE
ki;2020;17565,48;10.3390/cells9040970;FALSE
ki;2020;16710,78;10.3324/haematol.2019.216317;FALSE
ki;2020;50366,65;10.1073/pnas.1916249117;TRUE
ki;2020;46685,38;10.1016/j.celrep.2020.107601;FALSE
ki;2020;42075,26;10.1093/nar/gkaa274;FALSE
ki;2020;18535,35;10.3390/cells9051077;FALSE
ki;2020;21841,33;10.1073/pnas.2001228117;TRUE
ki;2020;25209,75;10.7554/eLife.54721;FALSE
ki;2020;12981,92;10.3390/brainsci10040229;FALSE
ki;2020;23518,51;10.1016/j.mcn.2020.103481;TRUE
ki;2020;37840,23;10.1016/j.celrep.2019.11.096;FALSE
ki;2020;29611,81;10.3389/fimmu.2020.00552;FALSE
ki;2020;16569,9;10.1007/s00228-020-02885-1;TRUE
ki;2020;22906,15;10.1016/j.clinph.2020.03.041;TRUE
ki;2020;16553,68;10.1016/j.envint.2020.105687;FALSE
ki;2020;16441,64;10.1016/j.envint.2020.105723;FALSE
ki;2020;14141,88;10.1016/j.ibror.2020.04.001;FALSE
ki;2020;32330,01;10.1016/j.jaip.2020.02.016;TRUE
ki;2020;28866,56;10.1016/j.jclinepi.2020.06.003;TRUE
ki;2020;24398,81;10.1016/j.jim.2020.112792;TRUE
ki;2020;27545,69;10.1016/j.neuroimage.2020.116930;FALSE
ki;2020;47724,24;10.1074/mcp.ra120.002036;TRUE
ki;2020;32257,93;10.1093/braincomms/fcaa052;FALSE
ki;2020;40963,1;10.1097/j.pain.0000000000001907;TRUE
ki;2020;38177,3;10.1111/joim.13078;TRUE
ki;2020;24596,5;10.1128/JVI.02128-19;TRUE
ki;2020;27205,09;10.1136/oemed-2020-106519;TRUE
ki;2020;24746,05;10.1136/rmdopen-2018-000856;FALSE
ki;2020;46277,61;10.1161/CIRCGEN.119.002814;TRUE
ki;2020;28629,34;10.1182/bloodadvances.2019001319;FALSE
ki;2020;42346,85;10.1212/WNL.0000000000009322;TRUE
ki;2020;14706,54;10.1371/journal.pone.0232038;FALSE
ki;2020;25866,45;10.2196/14778;FALSE
ki;2020;24866;10.2196/19380;FALSE
ki;2020;29747,51;10.3389/fpsyg.2020.01004;FALSE
ki;2020;20531,49;10.3390/ijerph17093123;FALSE
ki;2020;18039,37;10.3390/ijms21113759;FALSE
ki;2020;20598,95;10.3390/jcm9051282;FALSE
ki;2020;20172,86;10.3390/jcm9051550;FALSE
ki;2020;14928,14;10.3390/medicina56060265;FALSE
ki;2020;23556,25;10.7554/eLife.57894;FALSE
ki;2020;32246,72;10.1212/nxg.0000000000000426;FALSE
ki;2020;33346,57;10.1212/nxi.0000000000000717;FALSE
ki;2020;20124,91;10.3390/ijerph17113794;FALSE
ki;2020;27874,02;10.1080/20002297.2020.1768342;FALSE
ki;2020;17262,8;10.3390/cells9061471;FALSE
ki;2020;37447,9;10.1016/j.tips.2020.04.004;TRUE
ki;2020;46492,45;10.1038/s41467-019-12119-3;FALSE
ki;2020;20352,42;10.1136/bmjoq-2020-000946;FALSE
ki;2020;15860,91;10.3390/jcm9010265;FALSE
ki;2020;34153,68;10.18632/aging.103118;TRUE
ki;2020;24102,93;10.1017/S1463423620000092 ;TRUE
ki;2020;31512,22;10.18632/aging.103156 ;TRUE
ki;2020;20628,13;10.3390/nu12051230;FALSE
ki;2020;17589,6;10.1136/bmjopen-2020-037050;FALSE
ki;2020;33351,96;10.18632/aging.103315;FALSE
ki;2020;18965,34;10.3233/JAD-191261;FALSE
ki;2020;19035,36;10.3233/JAD-200028;FALSE
ki;2020;19634,04;10.3233/JAD-191055;FALSE
ki;2020;25692,54;10.1074/jbc.RA120.012738;FALSE
ki;2020;42181,44;10.1212/WNL.0000000000009405;FALSE
ki;2020;37307,18;10.1038/s41380-020-0817-2;FALSE
ki;2020;19889,92;10.3390/cells9061333;FALSE
ki;2020;46423,55;10.1016/j.stem.2020.07.006;TRUE
ki;2020;28968,82;10.1016/j.ijnurstu.2019.103473;TRUE
ki;2020;34182,19;10.1016/j.jamda.2020.06.042;TRUE
ki;2020;26649,81;10.1016/j.neuroimage.2020.117157;FALSE
ki;2020;37519,46;10.1016/j.celrep.2020.107923;FALSE
ki;2020;11506,99;10.1016/j.jcomdis.2020.106037;TRUE
ki;2020;24860,36;10.1016/j.canep.2020.101806;TRUE
ki;2020;50322,59;10.1093/jn/nxaa198;TRUE
ki;2020;44327,42;10.1038/s41380-020-00868-3;TRUE
ki;2020;27649,02;10.1016/j.ejon.2020.101778;TRUE
ki;2020;39578,11;10.1093/nar/gkaa691;FALSE
ki;2020;25836,43;10.1210/clinem/dgaa549;TRUE
ki;2020;25864,11;10.1093/braincomms/fcaa152;FALSE
ki;2020;44489,42;10.1093/jnci/djaa131;TRUE
ki;2020;12463,32;10.1093/jncics/pkaa084;FALSE
ki;2020;19508,57;10.1093/gigascience/giaa024;FALSE
ki;2020;10535,9;10.1093/jncics/pkaa087;FALSE
ki;2020;32566,76;10.1093/rheumatology/keaa565;TRUE
ki;2020;15576,03;10.1371/journal.pone.0236434;FALSE
ki;2020;20552,4;10.1371/journal.pntd.0008624;FALSE
ki;2020;14800,4;10.1371/journal.pone.0236291;FALSE
ki;2020;14879,05;10.1371/journal.pone.0238797;FALSE
ki;2020;14010,32;10.1371/journal.pone.0233343;FALSE
ki;2020;14001,23;10.1371/journal.pone.0234900;FALSE
ki;2020;43728,5;10.1101/gr.258848.119;TRUE
ki;2020;15474,38;10.1177/2055217320959116;FALSE
ki;2020;14800,4;10.1371/journal.pone.0236180;FALSE
ki;2020;20665,7;10.14309/ctg.0000000000000191;FALSE
ki;2020;31675,76;10.18632/aging.103623;TRUE
ki;2020;10350;10.2340/00015555-3631;FALSE
ki;2020;19051,92;10.3233/JAD-190749;TRUE
ki;2020;24194,75;10.3389/fendo.2020.591476;FALSE
ki;2020;25811,91;10.3389/fgene.2020.01022;FALSE
ki;2020;25912,51;10.3389/fmicb.2020.01639;FALSE
ki;2020;26526,11;10.3389/fnbeh.2020.00076;FALSE
ki;2020;16019,34;10.3389/fpsyg.2020.542082;FALSE
ki;2020;9623,03;10.3390/cells9092126;FALSE
ki;2020;17139,91;10.3390/ijms21155305;FALSE
ki;2020;15390,52;10.3390/nu12072109Ê;FALSE
ki;2020;23278,77;10.3389/fonc.2020.568557;FALSE
ki;2020;22683,2;10.1108/IJWHM-10-2019-0126;TRUE
ki;2020;12188,51;10.5271/sjweh.3928;TRUE
ki;2020;19433,05;10.3390/ijms21124333;FALSE
ki;2020;21864,25;10.7554/eLife.59733;FALSE
ki;2020;39202,8;10.3791/61807;TRUE
ki;2020;39144;10.3791/61577;TRUE
ki;2020;17521,83;10.3390/vaccines8030391;FALSE
ki;2020;17272,55;10.3390/nu12092763;FALSE
ki;2020;14541,88;10.3390/medicina56070361;FALSE
ki;2020;17247,46;10.3390/jcm9082435;FALSE
ki;2020;18640,77;10.3390/jcm9061813;FALSE
ki;2020;13500,11;10.3390/diagnostics10090722;FALSE
ki;2020;19468,6;10.3390/cells9071712;FALSE
ki;2020;17536,3;10.3390/biom10071034;FALSE
ki;2020;22863,18;10.3389/fpubh.2020.00422;FALSE
ki;2020;23437,28;10.3389/fpsyt.2020.573989;FALSE
ki;2020;16668,13;10.3389/fnsyn.2020.00037;FALSE
ki;2020;25870,91;10.3389/fneur.2020.540144;FALSE
ki;2020;22989,91;10.3389/fimmu.2020.571321;FALSE
ki;2020;26041,42;10.3389/fimmu.2020.566319;FALSE
ki;2020;17267,9;10.3389/fimmu.2020.01788;FALSE
ki;2020;25721,94;10.3389/fgene.2020.00761;FALSE
ki;2020;23117,09;10.3389/fcimb.2020.588155;FALSE
ki;2020;17084,61;10.3389/fchem.2020.00443;FALSE
ki;2020;21539;10.3389/fcell.2020.543066;FALSE
ki;2020;18530,28;10.3233/JAD-200445;TRUE
ki;2020;19530;10.2217/nnm-2020-0286;TRUE
ki;2020;23431,93;10.2196/21559;FALSE
ki;2020;18276,91;10.2196/21100;FALSE
ki;2020;20631;10.1515/em-2019-0022;TRUE
ki;2020;42400,26;10.1212/WNL.0000000000009571;TRUE
ki;2020;29376,96;10.1212/NXG.0000000000000478;FALSE
ki;2020;27584,82;10.1182/bloodadvances.2020002309;FALSE
ki;2020;12649,45;10.1177/2055217320964505;FALSE
ki;2020;16322,73;10.1177/2055217320928101;FALSE
ki;2020;30096,77;10.1161/STROKEAHA.120.029902;TRUE
ki;2020;19312,04;10.1155/2020/3259723;FALSE
ki;2020;25411,76;10.1136/jech-2020-214402;TRUE
ki;2020;12848,96;10.1136/bmjopen-2020-040328;FALSE
ki;2020;17154,45;10.1136/bmjopen-2020-038932;FALSE
ki;2020;15541,61;10.1136/bmjopen-2020-038797;FALSE
ki;2020;21465,56;10.1136/bmjopen-2020-037755;FALSE
ki;2020;19226,53;10.1136/bmjopen-2019-035932;FALSE
ki;2020;15483,56;10.1136/bmjopen-2019-035542;FALSE
ki;2020;15618,29;10.1136/bmjopen-2019-034179;FALSE
ki;2020;34017;10.1136/bmjgh-2020-002974;FALSE
ki;2020;34Ê535,70;10.1136/bmjgh-2020-002732;FALSE
ki;2020;33804,3;10.1136/bmjgh-2020-002471;FALSE
ki;2020;34892,4;10.1136/bmj.m1186;TRUE
ki;2020;39Ê872,70;10.1126/sciadv.aba8196;FALSE
ki;2020;24400,69;10.1111/acel.13197;FALSE
ki;2020;27285,84;10.1108/MRR-01-2020-0040;TRUE
ki;2020;44138;10.1101/gr.265017.120;TRUE
ki;2020;39008,25;10.1101/gad.330050.119;FALSE
ki;2020;35583,08;10.1097/j.pain.0000000000002034;TRUE
ki;2020;41396,88;10.1097/j.pain.0000000000002033;TRUE
ki;2020;29160,95;10.1097/CMR.0000000000000675;TRUE
ki;2020;22184,5;10.1080/22221751.2020.1799723;FALSE
ki;2020;25091,77;10.1080/20013078.2020.1800222;FALSE
ki;2020;14441,69;10.1080/16549716.2020.1802951;FALSE
ki;2020;14589,4;10.1080/16549716.2020.1795439;FALSE
ki;2020;19915,93;10.1074/mcp.RA120.002231;TRUE
ki;2020;33638,7;10.1073/pnas.2005633117;TRUE
ki;2020;48036,75;10.1073/pnas.1920521117;TRUE
ki;2020;44954,05;10.1073/pnas.1920463117;TRUE
ki;2020;37419,8;10.1073/pnas.1912839117;TRUE
ki;2020;18668;10.1044/2019_JSLHR-S-18-0492;TRUE
ki;2020;11202,73;10.1038/s41392-020-00298-1;FALSE
ki;2020;31879,99;10.1038/s41385-020-0323-5;TRUE
ki;2020;44768,62;10.1038/s41380-020-0815-4;TRUE
ki;2020;37266,73;10.1038/s41380-020-00887-0;TRUE
ki;2020;43891;10.1001/jamaoncol.2020.5957;TRUE
KI;2020;21508,5;10.7554/eLife.61469;FALSE
KI;2020;22096,75;10.7554/eLife.55212;FALSE
KI;2020;25324,5;10.3892/ijo.2021.5167;TRUE
KI;2020;16996,6;10.3390/vaccines8040681;FALSE
KI;2020;17148,31;10.3390/v12121423;FALSE
KI;2020;12164,63;10.3390/su12208475;FALSE
KI;2020;15556,8;10.3390/pharmaceutics12100997;FALSE
KI;2020;14418,52;10.3390/pathogens9110920;FALSE
KI;2020;17102,61;10.3390/nu12123823;FALSE
KI;2020;15495,2;10.3390/microorganisms8101546;FALSE
KI;2020;10408,07;10.3390/jcm9123812;FALSE
KI;2020;21331,03;10.3390/jcm9103206;FALSE
KI;2020;17021,56;10.3390/ijms21239022;FALSE
KI;2020;17021,56;10.3390/ijms21238990;FALSE
KI;2020;21691,55;10.3390/ijerph17228491;FALSE
KI;2020;12142,92;10.3390/healthcare8040454;FALSE
KI;2020;17245,37;10.3390/genes11101201;FALSE
KI;2020;7188,92;10.3390/dj8040124;FALSE
KI;2020;9311,18;10.3390/diagnostics10110966;FALSE
KI;2020;18827,73;10.3390/cells9122552;FALSE
KI;2020;18703,48;10.3390/cancers12123707;FALSE
KI;2020;17089,93;10.3390/biom10121661;FALSE
KI;2020;16943,34;10.3390/biom10121621;FALSE
KI;2020;15329,17;10.3390/biom10111483;FALSE
KI;2020;22Ê345,28;10.3389/fvets.2020.619030;FALSE
KI;2020;16793,53;10.3389/froh.2020.609082;FALSE
KI;2020;21203,6;10.3389/fpubh.2020.605123;FALSE
KI;2020;23Ê347,01;10.3389/fpsyg.2020.603986;FALSE
KI;2020;22517,85;10.3389/fpsyg.2020.600841;FALSE
KI;2020;22827,96;10.3389/fphar.2020.608136;FALSE
KI;2020;22Ê495,28;10.3389/fonc.2020.624079;FALSE
KI;2020;16967;10.3389/fnsyn.2020.545854;FALSE
KI;2020;22Ê569,36;10.3389/fneur.2020.589471;FALSE
KI;2020;14067,09;10.3389/fimmu.2020.621225;FALSE
KI;2020;2Ê099,03;10.3389/fimmu.2020.588642;FALSE
KI;2020;23Ê229,66;10.3389/fimmu.2020.583560;FALSE
KI;2020;14Ê784,15;10.3389/fdgth.2020.606246;FALSE
KI;2020;16800;10.2340/16501977-2748;FALSE
KI;2020;19785,6;10.2147/JMDH.S277727;FALSE
KI;2020;19082,93;10.2147/CLEP.S285936;FALSE
KI;2020;19167,98;10.2147/CLEP.S282475;FALSE
KI;2020;30127,06;10.18632/aging.202342;FALSE
KI;2020;30130,46;10.18632/aging.202177;FALSE
KI;2020;20728,8;10.14573/altex.2003311;FALSE
KI;2020;14140,03;10.1371/journal.pone.0242533;FALSE
KI;2020;14573,78;10.1371/journal.pone.0240804;FALSE
KI;2020;14573,78;10.1371/journal.pone.0240696;FALSE
KI;2020;15018,21;10.1371/journal.pone.0239924;FALSE
KI;2020;13713,97;10.1371/journal.pone.0239838;FALSE
KI;2020;15018,21;10.1371/journal.pone.0239724;FALSE
KI;2020;15018,21;10.1371/journal.pone.0239611;FALSE
KI;2020;15018,21;10.1371/journal.pone.0239161;FALSE
KI;2020;19445,08;10.1371/journal.pntd.0008863;FALSE
KI;2020;25026,6;10.1371/journal.pmed.1003474;FALSE
KI;2020;30139,89;10.1249/MSS.0000000000002490;TRUE
KI;2020;36643,32;10.1212/WNL.0000000000010993;TRUE
KI;2020;30560,22;10.1212/WNL.0000000000010874;TRUE
KI;2020;28057,28;10.1212/NXG.0000000000000526;FALSE
KI;2020;21457,59;10.1183/13993003.02120-2020;TRUE
